id,name,transit,host_id,host_name,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,street,neighbourhood_cleansed,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,guests_included,last_review,review_scores_rating,cancellation_policy,reviews_per_month
9841140,Luxury 2 bed 1.5 bath in North End M112,10-15 minute walk to the financial district. 10-15 minute walk to Beacon Hill. 18 minute walk to MGH.  13 minute walk to Red Line subway to Cambridge.,32532791,Marie,5/3/2015,100%,91%,f,Medford,"Salem Street, Boston, MA 02113, United States",North End,2113,Condominium,Entire home/apt,6,1.5,2,3,$425.00 ,4,8/10/2016,97,strict,0.8
13298108,"Modern Apt, Heart of North End","Open this apartment's front door and land in some of Boston's best restaurants (including Mike's Pastry). A seven minute walk from the T will get you anywhere in the city, though it's easy to hail a cab on this popular street in the north end - short drive to Fenway Park, Newbury Street, and more. 10 minute walk to TD Garden.",13539199,Kim,3/25/2014,100%,56%,f,North End,"Prince Street, Boston, MA 02113, United States",North End,2113,Condominium,Entire home/apt,2,1,1,1,$180.00 ,1,9/5/2016,93,flexible,3
4924910, Cozy Spot in Boston's Little Italy,"Almost everything is within walking distance. The greenway, TD Garden, Downtown Boston, Boston Common, Freedom Trail, NEW England Aquarium , Boston Harbor and many restaurants but if not within walking distance the T which is our public transit system is a block away. If you have a car there are public parking lots all within walking distance. Duck Tours, trolley tours , renting bikes, or Boston Harbor tours are all within walking distance. You could not find a better location in Boston. ",24997738,Anthony,12/19/2014,85%,95%,f,,"Cooper St, Boston, MA 02113, United States",North End,2113,Apartment,Entire home/apt,2,1,1,1,$165.00 ,2,8/21/2016,87,strict,5.78
13642397,Cozy Nautical North End Apt,,79163790,Colleen,6/21/2016,90%,71%,f,North End,"Henchman Street, Boston, MA 02113, United States",North End,2113,Apartment,Entire home/apt,2,1,1,1,$120.00 ,1,8/7/2016,100,flexible,2.07
14624254,A beaufiful 1BD w/office and a private roof deck,"Located on the ""Freedom trail"" which you can walk on to get to all of the city's most interesting historical sites. Just a few minutes walk from the harbor, Fenueil Hall and the downtown. In addition, the apartment is only 7 minutes walk from the ""Haymarket"" T station so that you can take the subway whenever you want to go further away. The neighborhood is very safe to walk at any hour, and is very much alive especially at night.",280539,Mariana,11/7/2010,100%,100%,f,North End,"Parmenter Street, Boston, MA 02113, United States",North End,2113,Apartment,Entire home/apt,3,1,2,2,$250.00 ,1,,,moderate,
4580825,"Best Boston location, 2BR (M#1)","It's an easy walk to many tourist sites and restaurants and a short walk to public transportation, including the “T” at Haymarket.",5578043,Dror,3/22/2013,100%,100%,f,North End,"Moon Street, Boston, MA 02113, United States",North End,2113,Apartment,Entire home/apt,4,2,2,2,$129.00 ,1,8/26/2016,89,strict,2.89
10836881,Bedroom available in the North End,,52464003,Maite,12/27/2015,100%,100%,f,North End,"Hanover Street, Boston, MA 02113, United States",North End,2113,Apartment,Private room,2,1,1,1,$80.00 ,1,,,flexible,
9610609,Lodging at Boston Harbor (2 BR),"Fantastic location in the heart of Boston Harbor/Downtown, easy access to major public transportation.",49726270,Judith,11/23/2015,80%,100%,f,North End,"Battery Street, Boston, MA 02109, United States",North End,2109,Apartment,Entire home/apt,5,1,2,2,$160.00 ,2,4/1/2016,80,moderate,0.49
3006311,Spacious cozy Little Italy,There is a heap of things within walking distance! Cabs (get one on Hanover Street) & ubers are are also easily accessible. The green and orange line Haymarket station is really close as well as the blue line Aquarium station (which goes over to the airport) and orange line North Station.,5695034,Elizabeth,3/30/2013,100%,85%,f,North End,"Fleet Street, Boston, MA 02113, United States",North End,2113,Apartment,Private room,2,1,1,1,$145.00 ,4,8/9/2016,94,strict,0.26
13414367,Quiet 1BR in the heart of the North End,,1231885,Emily,10/1/2011,100%,100%,f,North End,"Tileston Street, Boston, MA 02113, United States",North End,2113,Apartment,Entire home/apt,3,1,1,1,$131.00 ,1,7/17/2016,92,moderate,2.11
8036024,Upscale Faneuil Hall / N. End Oasis,"Steps from ""the T"", Boston's primary public transport.  Public transport and ubers/taxis, along with walking, are the best options for getting around.  Parking is on street (hit or miss) and there are pay garages available closeby.",42431392,Frank,8/24/2015,100%,100%,f,North End,"North Washington Street, Boston, MA 02114, United States",North End,2114,Condominium,Entire home/apt,3,1,1,2,$150.00 ,2,8/21/2016,97,strict,6.9
24240,The Golden Slipper,,97821,Gretchen,3/23/2010,100%,94%,f,North End,"Atlantic Ave, Boston, MA 02109, United States",North End,2109,Boat,Entire home/apt,6,2,2,2,$250.00 ,2,8/16/2016,95,strict,0.52
12425501,Authentic NORTH END 3br! Lil Italy!,"Close to bus stops or the T, also Uber and Taxi are a safe way to go!",21184200,Paige,9/10/2014,99%,81%,f,South Boston,"Endicott Street, Boston, MA 02113, United States",North End,2113,Apartment,Entire home/apt,9,1,3,4,$200.00 ,5,8/17/2016,87,strict,5.17
6939759,Spacious 2 BR North End Apartment,The Haymarket T Stop (Green and Orange Lines) is .3 miles away. The Aquarium T Stop (Blue Line) is .2 miles away and is the stop you should get off of if you are flying to Boston and arriving at Logan Airport which is 2 stops away. Both North Station and South Station are within walking distance as well. No parking is provided with this rental and average parking rates for 24 hours in the area are $30. Very limited on street parking is available in the north end.,26413047,Andrew,1/20/2015,100%,100%,f,North End,"Fulton Street, Boston, MA 02109, United States",North End,2109,Apartment,Entire home/apt,4,1,2,2,$200.00 ,1,7/10/2016,100,flexible,0.89
3129309,Charming freedom trail apartment,"You can get to the apartment by car,cab or public transportation Haymarket Station Head southeast on Haymarket Square toward John F Fitzgerald Surface Rd 151 ft Turn right onto John F Fitzgerald Surface Rd 72 ft Turn left onto Haymarket Square 217 ft Turn right onto Cross St 197 ft Turn left onto Salem St 0.3 mi Turn left onto Hull St 82 ft Turn left onto Hull St Ct  Destination will be on the right",3637081,Jose/Jason,9/21/2012,100%,100%,f,North End,"Hull Street Court, Boston, MA 02113, United States",North End,2113,Apartment,Entire home/apt,2,1,1,1,$125.00 ,1,8/29/2016,92,strict,6.23
4350995,Charming loft in the North End!,"From the loft you'll reach in 5 minutes walking the Haymarket or the North Station, connecting with subway, bus and train lines.  7 minutes walking distance is the Faneuil Hall, the Quincy Market of the Government Centre.",22302321,Daniel,10/8/2014,N/A,N/A,f,North End,"Thacher Street, Boston, MA 02113, United States",North End,2113,Loft,Entire home/apt,2,1,1,1,$250.00 ,1,6/28/2015,97,flexible,0.35
6971836,Boston Oasis!,"The T (subway) is close by and will get you anywhere you want to go in the city.   Long & short term parking is available through the multiple garages & lots in the immediate walkable vicinity.  When in a bind, Uber is ALWAYS available, no matter what time of the day or night.",36554652,Rachel,6/23/2015,N/A,N/A,f,North End,"Commercial Street, Boston, MA 02109, United States",North End,2109,Apartment,Entire home/apt,3,1,1,1,$250.00 ,2,11/27/2015,95,strict,0.69
1220971,Boston Huge 1BR Best location (h2b),Nearest T stop at Haymarket is a 10 min. walk.,5578043,Dror,3/22/2013,100%,100%,f,North End,"Hanover Street, Boston, MA 02109, United States",North End,2109,Apartment,Entire home/apt,5,1,1,4,$109.00 ,3,8/28/2016,89,strict,1.33
3664031,2 bedroom condo in Downtown Boston,"The Blue line T is very close at the Aquarium stop (goes to/from airport in 2 stops). The green and orange lines (gets you around the rest of the city) are walking distance at Haymarket, as well as the red line and commuter rail at South Station or North Station. ",2006852,Jay,3/25/2012,100%,89%,t,North End,"Fulton Street, Boston, MA 02109, United States",North End,2109,Apartment,Entire home/apt,4,1,2,2,$180.00 ,4,4/4/2016,93,moderate,1.72
14215317,"Three beds, Authentic North End, second floor!",,21184200,Paige,9/10/2014,99%,81%,f,South Boston,"Endicott Street, Boston, MA 02113, United States",North End,2113,Apartment,Entire home/apt,6,1,2,3,$245.00 ,4,,,strict,
4089940,"North End, 1 Bed Apt w/ office, Boston","-Steps from famous Hanover Street -Access to Public Transportation and Airport -Easy Access to Major Commuting Routes 9, I-495, I-90 (Mass Pike), I-95 (128) -Walk to Boston Common and Public Garden ",20857768,Adam,9/2/2014,100%,67%,f,Downtown Crossing,"Battery Street, Boston, MA 02109, United States",North End,2109,Apartment,Entire home/apt,2,1,1,1,$249.00 ,1,7/10/2016,92,strict,1.32
1615033,Best Cozy Freedom trail apartment!!,"You can get to the apartment by car,cab or public transportation Haymarket Station Head southeast on Haymarket Square toward John F Fitzgerald Surface Rd 151 ft Turn right onto John F Fitzgerald Surface Rd 72 ft Turn left onto Haymarket Square 217 ft Turn right onto Cross St 197 ft Turn left onto Salem St 0.3 mi Turn left onto Hull St 82 ft Turn left onto Hull St Ct  Destination will be on the right ",3637081,Jose/Jason,9/21/2012,100%,100%,f,North End,"Hull Street Court, Boston, MA 02113, United States",North End,2113,Apartment,Entire home/apt,2,1,1,1,$135.00 ,1,9/1/2016,87,strict,6.45
11624428,Lovely North End condo near Boston Harbor,The T is 10 minutes away and will take you everywhere in Boston! You can take the Water Taxi to and from the airport in good weather.,61571632,Trish,3/4/2016,100%,0%,f,North End,"Commercial Street, Boston, MA 02109, United States",North End,2109,Apartment,Entire home/apt,4,1,1,4,$300.00 ,4,6/13/2016,100,moderate,1.04
9331460,Spacious North End pvt bed/bath,"Financial District, Downtown Crossing/Boston Common, Chinatown, Beacon Hill, and Seaport are all in a 15-20 minutes walking distance. The apartment is close to all four MBTA lines (orange, green, blue, and red), as well as a bus stop hub. There are Zipcars nearby for anybody looking to rent a car. Lots of popular restaurants, bars, and tourist attractions are within a few blocks of the apartment.",3925363,Sanchit,10/20/2012,N/A,N/A,f,North End,"Fulton Street, Boston, MA 02109, United States",North End,2109,Apartment,Private room,2,1,1,1,$103.00 ,2,12/13/2015,100,moderate,0.22
9117009,North End Boston,"the orange line and the green line are very close, orange line can bring you to the south end, green line can take you to back bay,boston common and more. you are in the north end if you want to see the financial district, beacon hill or west end you can reach them with a short walk. the North station is next to the TDGarden, home of the Celtic and the Bruins.",6689112,Giovanni,6/1/2013,100%,94%,f,North End,"Charter Street, Boston, MA 02113, United States",North End,2113,Apartment,Private room,2,1,1,1,$120.00 ,1,9/6/2016,91,strict,2.63
14572511,Cozy and Quiet North End Duplex 1 Bedroom,Easy access to public transportation,35742537,Tanya,6/14/2015,100%,100%,f,Beacon Hill,"Salem Street, Boston, MA 02113, United States",North End,2113,Apartment,Entire home/apt,4,1,1,2,$250.00 ,2,9/6/2016,100,strict,1
220676,Private room off the Freedom Trail.,"The nearest T stops are Haymarket on the green and orange lines and Aquarium on the blue line.  If you are coming from the airport by T, take a free shuttle #22, #33 or #55 to the MBTA blue line stop.  Take a train INBOUND (towards Bowdoin) to Aquarium stop.  From there it is a ten minute walk to my place.  Cut through the Marriott Long Wharf hotel.  Cut through Christopher Columbus park along the water.  Follow commercial st to atlantic ave.  Left on clark. Right on hanover. Left on my street.",1144302,Howard,9/11/2011,100%,93%,t,North End,"R Charter St, Boston, MA 02113, United States",North End,2113,House,Private room,5,1,1,1,$69.00 ,2,8/12/2016,98,strict,2.66
891661,GORGEOUS WATER FRT NORTH END STUDIO,"The apartment is very easy to reach from Logan Airport, either by a 10-15 mins. taxi drive (approx. cost $20-25) or by subway : 2 stops from the airport, and 5-10 mins. walk.  There are two subway stations and two train stations within 5-10 minutes walking distance.",4737456,Paolo,1/17/2013,100%,82%,f,North End,"Commercial Street, Boston, MA 02109, United States",North End,2109,Apartment,Entire home/apt,4,1,1,2,$125.00 ,2,8/18/2016,91,flexible,4.49
14780436,Boston Airbnb,,14890925,Natalia,4/29/2014,100%,100%,f,North End,"Prince Street, Boston, MA 02113, United States",North End,2113,Apartment,Entire home/apt,2,1,1,1,$225.00 ,1,,,moderate,
5511911,"Bright, Spacious Loft in North End","Our apartment has a walk score of 99! A walker's paradise, but should you wish to explore beyond foot: - North Station (Green): 5-7 mins - Haymarket (Green, Orange): 5-7 mins - Uber: doorstep ;-) If you have a car, there are a few local lots - the closest of which, ""Pilgrim Parking,"" is located on North Margin Street btw. Cooper and Stillman. Unfortunately there aren't any free parking options in the North End, as the area operates on residential pass only.",25079218,Lauren,12/21/2014,N/A,N/A,f,North End,"Thacher Street, Boston, MA 02113, United States",North End,2113,Loft,Entire home/apt,2,1,1,1,$240.00 ,1,6/29/2015,100,moderate,0.07
7036112,SPACIOUS 1BR HEART OF N. END DWNTWN,,24545104,Maira,12/6/2014,100%,100%,f,North End,"Hanover Street, Boston, MA 02113, United States",North End,2113,Apartment,Entire home/apt,3,1,1,1,$180.00 ,1,8/24/2016,97,strict,1.02
14424224,Spacious studio in little italy!,"Public transit is super convenient, but parking is impossible! Would advise leaving your car at home!",3084952,Dasha,7/28/2012,94%,83%,f,,"Prince Street, Boston, MA 02113, United States",North End,2113,Apartment,Entire home/apt,3,1,0,1,$200.00 ,1,,,flexible,
14429876,Shared room in the heart of North End,"The closest T is Boston North Station which is a 10 minute walk. Also, Uber pool is very reasonable in Boston.",3387042,Nirmal,8/27/2012,93%,50%,f,,"Charter Street, Boston, MA 02113, United States",North End,2113,Apartment,Shared room,2,1,1,1,$60.00 ,1,8/26/2016,93,flexible,3
7018497,2 Bedroom in the heart of Boston,"The Haymarket Orange Line train station is about a 5 minute walk away. Logan airport is a short taxi ride, likely to take less than 15 minutes and cost around $25. If coming by commuter rail or Amtrak, South station is a 25 minute walk or 5 minute taxi ride and North Station is a 10 minute walk. If parking is needed, the best option is probably the North End Garage at 600 Commercial St., which charges $34 for 24 hours. Another nearby option is at 136 Blackstone st. Parking is not included with the apartment and street parking in the neighborhood is very limited.",25960013,George,1/11/2015,N/A,N/A,f,North End,"Snow Hill Street, Boston, MA 02113, United States",North End,2113,Apartment,Entire home/apt,4,1.5,2,2,$200.00 ,1,10/7/2015,90,flexible,0.44
